"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-09-08 11:56:00",1757332560035,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"pqfs7-1757332559896-9aa90a3a25a5","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",3,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJXP54HQ5VJZXJBSA1XZ2C","qyL5QwqrM7Qt",1
"2025-09-08 11:55:58",1757332558704,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"q2m5k-1757332558650-12fd638a8a18","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",5,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJXMVGVN38W56PMJEA2Q0E","qyL5QwqrM7Qt",1
"2025-09-08 11:55:57",1757332557313,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"k627m-1757332557266-7d4e645f4f2b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",7,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJXKG11TQ4EMKSKN65QVC7","qyL5QwqrM7Qt",1
"2025-09-08 11:55:55",1757332555931,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"7m2nx-1757332555884-176dee4579fe","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",5,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJXJ4V4Q0Q0AAPP55N5WQH","qyL5QwqrM7Qt",1
"2025-09-08 11:55:54",1757332554662,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"7m2nx-1757332554614-959a0cf2cced","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJXGX67KEM863MR7HBKF7Q","qyL5QwqrM7Qt",1
"2025-09-08 11:55:53",1757332553091,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"9cvhq-1757332553042-7c7503db6be3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",6,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJXFC30TDV71BA3JM59SMM","qyL5QwqrM7Qt",1
"2025-09-08 11:55:51",1757332551689,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"487sg-1757332551632-39fe849ae143","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJXE09WC4GBFX4P3920ATK","qyL5QwqrM7Qt",1
"2025-09-08 11:55:50",1757332550275,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"vd87k-1757332550226-2c018d10486b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJXCM3083C12MMDQNC6K19","qyL5QwqrM7Qt",1
"2025-09-08 11:55:48",1757332548940,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"4g8h6-1757332548893-e8aba12f955c","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJXBACWD5QPATSX0KXJAQ6","qyL5QwqrM7Qt",1
"2025-09-08 11:55:47",1757332547713,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"hbwnf-1757332547667-5f4818046cb0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJXA41KWTJ6PF0NC9RDGGB","qyL5QwqrM7Qt",1
"2025-09-08 11:55:46",1757332546315,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"s2txr-1757332546263-aba3a9b1c521","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJX8RCY940S802FGJZ8RN7","qyL5QwqrM7Qt",1
"2025-09-08 11:55:44",1757332544935,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"hbwnf-1757332544888-21bdbbda84f4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJX7D730EJ1CQPZF09WX9J","qyL5QwqrM7Qt",1
"2025-09-08 11:55:43",1757332543591,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"s2txr-1757332543544-7fc9929cb0fc","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJX637R2QNSGABV2409S2J","qyL5QwqrM7Qt",1
"2025-09-08 11:55:42",1757332542132,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"s2txr-1757332542086-7de2becb5959","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",5,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJX4NMMNNBHQ4DCWXZJQT6","qyL5QwqrM7Qt",1
"2025-09-08 11:55:40",1757332540934,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"s2txr-1757332540886-893963e749d1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJX3G604VZ9CJCXRQWN7BG","qyL5QwqrM7Qt",1
"2025-09-08 11:55:38",1757332538951,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"4g8h6-1757332538887-24a7d93c5518","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJX1J7X3ZA56RHF3XEA6Z7","qyL5QwqrM7Qt",1
"2025-09-08 11:55:37",1757332537713,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"s2txr-1757332537663-27d97bb6cb29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",6,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJX0BHSVH6BS8YYPFAXCZQ","qyL5QwqrM7Qt",1
"2025-09-08 11:55:36",1757332536143,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"z2nf5-1757332536085-e245bc55a649","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",8,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJWYTFNPKRVSFWDTN5N5VJ","qyL5QwqrM7Qt",1
"2025-09-08 11:55:34",1757332534565,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"z2nf5-1757332534517-bed3b07fbabd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJWX950KMQNJH5739KDZHX","qyL5QwqrM7Qt",1
"2025-09-08 11:55:32",1757332532990,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"q2m5k-1757332532943-ac8933bad686","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",3,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJWVQYHBFEJBYN1C194DFV","qyL5QwqrM7Qt",1
"2025-09-08 11:55:31",1757332531614,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"s2txr-1757332531566-f9934d420825","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJWTCY9B5BNK084S9TYKNC","qyL5QwqrM7Qt",1
"2025-09-08 11:55:29",1757332529943,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"q2m5k-1757332529895-6bfc9f9b29fd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJWRRQX4V18BQYR81DH2PA","qyL5QwqrM7Qt",1
"2025-09-08 11:55:28",1757332528325,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"df4ft-1757332528278-486acfe43225","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJWQ65X5YFV0012RNHN6J0","qyL5QwqrM7Qt",1
"2025-09-08 11:55:26",1757332526763,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"7m2nx-1757332526716-b1f6348276b9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJWNNBVEW0CT6DKBZ0BF9S","qyL5QwqrM7Qt",1
"2025-09-08 11:55:25",1757332525364,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"hwqhm-1757332525317-cb945c08d1a8","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJWM9M5GWD0TWY89QE4GX4","qyL5QwqrM7Qt",1
"2025-09-08 11:55:23",1757332523982,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"hwqhm-1757332523935-9660a1834131","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJWJYENP46M386277DN4VD","qyL5QwqrM7Qt",1
